ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,CO,ADAMS,"30,534","$194,320 ","$86,720 ", $- ,"$24,161 ", $- , $- ,"$1,744 ","$81,695 ","6,479"
15,CO,ALAMOSA,"1,081","$8,660 ","$4,706 ", $- ,$450 , $- , $- ,$98 ,"$3,407 ",408
15,CO,ARAPAHOE,"43,705","$287,641 ","$138,619 ", $- ,"$38,271 ", $- , $- ,"$3,726 ","$107,026 ","9,397"
15,CO,ARCHULETA,"1,019","$8,611 ","$4,928 ", $- ,$139 , $- , $- ,$79 ,"$3,466 ",436
15,CO,BACA,374,"$1,656 ",$749 , $- ,$9 , $- , $- ,$55 ,$844 ,85
15,CO,BENT,542,"$7,597 ","$3,396 ",$24 ,$173 , $- , $- ,$63 ,"$3,941 ",240
15,CO,BOULDER,"16,275","$70,673 ","$32,955 ", $- ,"$14,575 ", $- , $- ,"$2,131 ","$21,012 ","2,316"
15,CO,BROOMFIELD,"3,552","$22,440 ","$11,129 ", $- ,"$3,440 ", $- , $- ,$315 ,"$7,556 ",643
15,CO,CHAFFEE,"1,903","$8,271 ","$4,468 ", $- ,$256 , $- , $- ,$141 ,"$3,406 ",474
15,CO,CHEYENNE,145,$734 ,$301 , $- , $- , $- , $- ,$1 ,$432 ,43
15,CO,CLEAR CREEK,843,"$3,795 ","$1,689 ", $- ,$76 , $- , $- ,$23 ,"$2,007 ",189
15,CO,CONEJOS,561,"$5,105 ","$3,142 ", $- ,$121 , $- , $- ,$25 ,"$1,818 ",231
15,CO,COSTILLA,306,"$3,786 ","$2,016 ", $- ,$62 , $- , $- ,$13 ,"$1,695 ",203
15,CO,CROWLEY,586,"$4,172 ","$2,463 ", $- ,$69 , $- , $- ,$13 ,"$1,627 ",144
15,CO,CUSTER,522,"$4,840 ","$2,809 ", $- ,$35 , $- , $- ,$256 ,"$1,740 ",199
15,CO,DELTA,"3,134","$27,131 ","$10,842 ", $- ,$411 , $- , $- ,$334 ,"$15,544 ","1,305"
15,CO,DENVER,"31,459","$740,107 ","$100,353 ","$429,432 ","$28,458 ", $- ,"$19,644 ","$3,254 ","$158,967 ","9,197"
15,CO,DOLORES,171,"$1,277 ",$580 , $- ,$2 , $- , $- ,$5 ,$690 ,59
15,CO,DOUGLAS,"21,251","$99,766 ","$56,832 ", $- ,"$13,557 ", $- , $- ,"$3,443 ","$25,934 ","2,938"
15,CO,EAGLE,"2,268","$5,706 ","$2,892 ", $- ,$314 , $- , $- ,$186 ,"$2,315 ",322
15,CO,ELBERT,"2,264","$9,925 ","$4,831 ", $- ,$829 , $- , $- ,$180 ,"$4,085 ",402
15,CO,EL PASO,"83,461","$849,901 ","$509,456 ", $- ,"$172,724 ", $- , $- ,"$6,672 ","$161,049 ","21,884"
15,CO,FREMONT,"7,153","$39,167 ","$23,912 ", $- ,"$1,793 ", $- , $- ,$222 ,"$13,240 ","1,559"
15,CO,GARFIELD,"3,729","$17,724 ","$7,096 ", $- ,$830 , $- , $- ,$334 ,"$9,464 ","1,001"
15,CO,GILPIN,411,"$3,239 ","$1,525 ", $- ,$50 , $- , $- ,$203 ,"$1,460 ",104
15,CO,GRAND,"1,022","$5,068 ","$2,571 ", $- ,$156 , $- , $- ,$162 ,"$2,179 ",232
15,CO,GUNNISON,944,"$4,383 ","$1,966 ", $- ,$369 , $- , $- ,$90 ,"$1,958 ",223
15,CO,HINSDALE,67,$418 ,$290 , $- , $- , $- , $- ,$4 ,$124 ,20
15,CO,HUERFANO,995,"$7,831 ","$4,878 ", $- ,$101 , $- , $- ,$44 ,"$2,809 ",349
15,CO,JACKSON,163,$628 ,$330 , $- ,$0 , $- , $- ,$27 ,$271 ,34
15,CO,JEFFERSON,"40,399","$287,044 ","$112,468 ","$1,820 ","$39,532 ", $- ,"$39,835 ","$4,497 ","$88,892 ","7,850"
15,CO,KIOWA,108,$312 ,$102 , $- , $- , $- , $- ,$0 ,$210 ,27
15,CO,KIT CARSON,621,"$2,505 ",$780 , $- ,$156 , $- , $- ,$73 ,"$1,495 ",175
15,CO,LAKE,506,"$2,349 ","$1,196 ", $- ,$220 , $- , $- ,$93 ,$840 ,99
15,CO,LA PLATA,"4,207","$21,751 ","$11,532 ", $- ,$960 , $- , $- ,$779 ,"$8,480 ","1,123"
15,CO,LARIMER,"22,542","$139,839 ","$69,170 ", $- ,"$19,636 ", $- , $- ,"$1,826 ","$49,207 ","5,884"
15,CO,LAS ANIMAS,"1,422","$11,879 ","$6,864 ", $- ,$274 , $- , $- ,$106 ,"$4,635 ",539
15,CO,LINCOLN,603,"$2,127 ",$909 , $- ,$81 , $- , $- ,$11 ,"$1,126 ",107
15,CO,LOGAN,"1,807","$7,139 ","$3,094 ", $- ,$295 , $- , $- ,$54 ,"$3,695 ",366
15,CO,MESA,"14,289","$160,552 ","$46,938 ","$7,242 ","$5,772 ", $- ,$589 ,$774 ,"$99,237 ","6,402"
15,CO,MINERAL,80,$586 ,$385 , $- ,$6 , $- , $- ,$0 ,$195 ,32
15,CO,MOFFAT,"1,193","$6,167 ","$2,067 ", $- ,$167 , $- , $- ,$66 ,"$3,866 ",321
15,CO,MONTEZUMA,"2,459","$13,128 ","$7,887 ", $- ,$351 , $- , $- ,$118 ,"$4,772 ",751
15,CO,MONTROSE,"3,609","$27,677 ","$10,356 ", $- ,$602 , $- , $- ,$436 ,"$16,282 ","1,503"
15,CO,MORGAN,"1,738","$7,504 ","$3,470 ", $- ,$274 , $- , $- ,$91 ,"$3,669 ",418
15,CO,OTERO,"1,674","$17,051 ","$10,804 ", $- ,$350 , $- , $- ,$48 ,"$5,849 ",588
15,CO,OURAY,416,"$2,052 ",$623 , $- ,$58 , $- , $- ,$18 ,"$1,352 ",123
15,CO,PARK,"1,784","$12,346 ","$6,931 ", $- ,$589 , $- , $- ,$69 ,"$4,757 ",453
15,CO,PHILLIPS,318,"$1,117 ",$368 , $- ,$64 , $- , $- ,$35 ,$651 ,74
15,CO,PITKIN,897,"$1,798 ",$898 , $- ,$5 , $- , $- ,$75 ,$820 ,129
15,CO,PROWERS,811,"$6,277 ","$2,678 ", $- ,$138 , $- , $- ,$70 ,"$3,391 ",254
15,CO,PUEBLO,"16,663","$146,575 ","$80,638 ", $- ,"$7,977 ", $- , $- ,$945 ,"$57,015 ","5,480"
15,CO,RIO BLANCO,578,"$3,296 ","$1,235 ", $- ,$185 , $- , $- ,$5 ,"$1,871 ",202
15,CO,RIO GRANDE,"1,043","$8,031 ","$4,986 ", $- ,$127 , $- , $- ,$48 ,"$2,869 ",361
15,CO,ROUTT,"1,293","$4,642 ","$2,682 ", $- ,$261 , $- , $- ,$105 ,"$1,593 ",254
15,CO,SAGUACHE,485,"$2,339 ","$1,196 ", $- ,$36 , $- , $- ,$0 ,"$1,107 ",168
15,CO,SAN JUAN,65,$193 ,$64 , $- ,$19 , $- , $- ,$0 ,$110 ,21
15,CO,SAN MIGUEL,378,"$1,478 ",$681 , $- ,$11 , $- , $- ,$71 ,$716 ,93
15,CO,SEDGWICK,259,"$1,920 ",$686 , $- ,$40 , $- , $- ,$0 ,"$1,193 ",92
15,CO,SUMMIT,"1,389","$3,537 ","$2,003 ", $- ,$447 , $- , $- ,$72 ,"$1,016 ",165
15,CO,TELLER,"3,170","$24,003 ","$15,699 ", $- ,"$1,596 ", $- , $- ,$531 ,"$6,177 ",754
15,CO,WASHINGTON,421,"$1,417 ",$595 , $- ,$26 , $- , $- , $- ,$796 ,102
15,CO,WELD,"21,105","$106,957 ","$51,277 ", $- ,"$9,613 ", $- , $- ,"$1,796 ","$44,271 ","4,460"
15,CO,YUMA,692,"$2,374 ","$1,231 ", $- ,$14 , $- , $- ,$19 ,"$1,109 ",128
,,,,,,,,,,,,
15,CO,COLORADO (Totals),"409,469","$3,482,533 ","$1,490,936 ","$438,518 ","$391,311 ", $- ,"$60,068 ","$36,677 ","$1,065,024 ","100,614"
,,,,,,,,,,,,
15,CO,CONG. DIST (01),"39,914","$803,077 ","$133,844 ","$428,895 ","$38,740 ", $- ,"$19,644 ","$4,295 ","$177,660 ","10,871"
15,CO,CONG. DIST (02),"47,290","$264,178 ","$133,329 ",$41 ,"$39,836 ", $- , $- ,"$4,929 ","$86,043 ","9,737"
15,CO,CONG. DIST (03),"62,407","$502,553 ","$224,408 ","$7,242 ","$19,574 ", $- ,$589 ,"$4,957 ","$245,782 ","21,761"
15,CO,CONG. DIST (04),"57,602","$294,418 ","$141,884 ","$1,909 ","$27,799 ", $- , $- ,"$5,602 ","$117,224 ","11,798"
15,CO,CONG. DIST (05),"96,741","$925,205 ","$555,135 ", $- ,"$176,227 ", $- , $- ,"$7,595 ","$186,248 ","24,923"
15,CO,CONG. DIST (06),"52,464","$322,841 ","$155,144 ",$327 ,"$42,416 ", $- , $- ,"$4,701 ","$120,253 ","10,776"
15,CO,CONG. DIST (07),"53,051","$370,261 ","$147,193 ",$103 ,"$46,720 ", $- ,"$39,835 ","$4,598 ","$131,813 ","10,748"
,,,,,,,,,,,,
15,CO,COLORADO (Totals),"409,469","$3,482,533 ","$1,490,936 ","$438,518 ","$391,311 ", $- ,"$60,068 ","$36,677 ","$1,065,024 ","100,614"
