ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
16,ND,ADAMS,201,$923 ,$529 , $- ,$12 , $- , $- ,$2 ,$380 ,64
16,ND,BARNES,785,"$6,728 ","$3,064 ", $- ,$174 , $- , $- ,$31 ,"$3,459 ",352
16,ND,BENSON,379,"$2,543 ","$1,229 ", $- ,$41 , $- , $- ,$6 ,"$1,268 ",115
16,ND,BILLINGS,102,$587 ,$119 , $- , $- , $- , $- ,$0 ,$468 ,27
16,ND,BOTTINEAU,521,"$3,809 ","$1,835 ", $- ,$218 , $- , $- ,$8 ,"$1,747 ",201
16,ND,BOWMAN,221,"$1,097 ",$598 , $- ,$18 , $- , $- ,$10 ,$471 ,64
16,ND,BURKE,155,$755 ,$578 , $- ,$19 , $- , $- ,$19 ,$139 ,47
16,ND,BURLEIGH,"6,628","$37,640 ","$21,367 ", $- ,"$2,789 ", $- , $- ,$463 ,"$13,020 ","2,247"
16,ND,CASS,"10,178","$110,881 ","$38,665 ","$6,767 ","$5,643 ", $- ,"$5,865 ",$804 ,"$53,136 ","4,490"
16,ND,CAVALIER,331,"$1,655 ",$674 , $- ,$73 , $- , $- ,$42 ,$866 ,136
16,ND,DICKEY,328,"$2,171 ",$980 , $- ,$148 , $- , $- ,$16 ,"$1,028 ",145
16,ND,DIVIDE,194,$978 ,$384 , $- , $- , $- , $- ,$77 ,$518 ,68
16,ND,DUNN,362,"$2,281 ",$953 , $- ,$35 , $- , $- ,$5 ,"$1,289 ",206
16,ND,EDDY,162,"$1,061 ",$643 , $- ,$58 , $- , $- ,$10 ,$350 ,53
16,ND,EMMONS,260,"$1,519 ",$938 , $- ,$51 , $- , $- ,$5 ,$525 ,136
16,ND,FOSTER,217,"$1,087 ",$654 , $- ,$36 , $- , $- ,$0 ,$396 ,65
16,ND,GOLDEN VALLEY,134,$796 ,$234 , $- ,$15 , $- , $- ,$0 ,$547 ,22
16,ND,GRAND FORKS,"4,785","$35,708 ","$19,479 ", $- ,"$5,785 ", $- , $- ,$278 ,"$10,167 ","1,769"
16,ND,GRANT,189,$875 ,$477 , $- ,$45 , $- , $- ,$10 ,$343 ,72
16,ND,GRIGGS,190,"$1,488 ",$789 , $- ,$26 , $- , $- ,$43 ,$630 ,108
16,ND,HETTINGER,195,"$1,263 ",$554 , $- ,$48 , $- , $- ,$17 ,$644 ,55
16,ND,KIDDER,146,"$1,219 ",$532 , $- ,$45 , $- , $- ,$0 ,$641 ,88
16,ND,LA MOURE,255,"$1,479 ",$846 , $- ,$27 , $- , $- ,$2 ,$604 ,108
16,ND,LOGAN,138,"$1,041 ",$440 , $- ,$6 , $- , $- ,$5 ,$589 ,74
16,ND,MCHENRY,470,"$3,329 ","$2,116 ", $- ,$140 , $- , $- ,$23 ,"$1,050 ",163
16,ND,MCINTOSH,200,$831 ,$556 , $- ,$8 , $- , $- ,$2 ,$264 ,64
16,ND,MCKENZIE,788,"$2,371 ","$1,569 ", $- ,$97 , $- , $- ,$40 ,$665 ,166
16,ND,MCLEAN,823,"$6,177 ","$3,140 ", $- ,$148 , $- , $- ,$31 ,"$2,858 ",343
16,ND,MERCER,666,"$2,701 ","$1,760 ", $- ,$42 , $- , $- ,$29 ,$870 ,203
16,ND,MORTON,"2,070","$14,003 ","$8,092 ", $- ,$671 , $- , $- ,$173 ,"$5,067 ",795
16,ND,MOUNTRAIL,532,"$2,863 ","$1,824 ", $- ,$99 , $- , $- ,$48 ,$893 ,183
16,ND,NELSON,291,"$1,980 ","$1,325 ", $- ,$81 , $- , $- ,$11 ,$563 ,118
16,ND,OLIVER,107,$606 ,$347 , $- , $- , $- , $- ,$8 ,$251 ,52
16,ND,PEMBINA,529,"$4,086 ","$1,979 ", $- ,$112 , $- , $- ,$166 ,"$1,828 ",222
16,ND,PIERCE,298,"$1,770 ",$825 , $- ,$54 , $- , $- ,$50 ,$840 ,115
16,ND,RAMSEY,934,"$6,280 ","$3,069 ", $- ,$308 , $- , $- ,$110 ,"$2,793 ",368
16,ND,RANSOM,349,"$4,639 ","$2,181 ", $- ,$25 , $- , $- ,$14 ,"$2,418 ",248
16,ND,RENVILLE,282,"$1,189 ",$853 , $- ,$126 , $- , $- ,$1 ,$209 ,53
16,ND,RICHLAND,"1,008","$7,141 ","$3,301 ", $- ,$390 , $- , $- ,$53 ,"$3,398 ",368
16,ND,ROLETTE,600,"$4,729 ","$3,124 ", $- ,$127 , $- , $- ,$3 ,"$1,475 ",216
16,ND,SARGENT,275,"$2,199 ","$1,157 ", $- ,$55 , $- , $- ,$10 ,$976 ,124
16,ND,SHERIDAN,115,$527 ,$239 , $- ,$16 , $- , $- ,$10 ,$262 ,42
16,ND,SIOUX,204,"$1,560 ",$912 , $- ,$18 , $- , $- ,$10 ,$619 ,78
16,ND,SLOPE,48,$302 ,$49 , $- , $- , $- , $- , $- ,$254 ,45
16,ND,STARK,"1,867","$12,124 ","$6,556 ", $- ,$464 , $- , $- ,$60 ,"$5,043 ",782
16,ND,STEELE,183,"$1,343 ",$815 , $- ,$8 , $- , $- ,$8 ,$513 ,75
16,ND,STUTSMAN,"1,479","$10,316 ","$4,864 ", $- ,$230 , $- , $- ,$65 ,"$5,157 ",582
16,ND,TOWNER,160,"$1,095 ",$673 , $- ,$22 , $- , $- ,$1 ,$398 ,83
16,ND,TRAILL,592,"$5,702 ","$2,665 ", $- ,$192 , $- , $- ,$21 ,"$2,824 ",266
16,ND,WALSH,790,"$4,930 ","$2,515 ", $- ,$88 , $- , $- ,$58 ,"$2,268 ",309
16,ND,WARD,"6,933","$38,404 ","$22,965 ", $- ,"$7,916 ", $- , $- ,$427 ,"$7,097 ","1,668"
16,ND,WELLS,290,"$1,839 ",$928 , $- ,$61 , $- , $- ,$5 ,$845 ,106
16,ND,WILLIAMS,"2,099","$10,477 ","$5,493 ", $- ,$518 , $- , $- ,$43 ,"$4,423 ",724
,,,,,,,,,,,,
16,ND,NORTH DAKOTA (Totals),"52,043","$375,097 ","$182,453 ","$6,767 ","$27,330 ", $- ,"$5,865 ","$3,336 ","$149,345 ","19,273"
,,,,,,,,,,,,
16,ND,CONG. DIST (01),"52,043","$375,097 ","$182,453 ","$6,767 ","$27,330 ", $- ,"$5,865 ","$3,336 ","$149,345 ","19,273"
,,,,,,,,,,,,
16,ND,NORTH DAKOTA (Totals),"52,043","$375,097 ","$182,453 ","$6,767 ","$27,330 ", $- ,"$5,865 ","$3,336 ","$149,345 ","19,273"
