ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
14,OR,BAKER,"1,959","$16,508 ","$8,982 ", $- ,$207 , $- , $- ,$62 ,"$7,256 ",871
14,OR,BENTON,"6,109","$29,175 ","$16,536 ", $- ,"$4,288 ", $- , $- ,$471 ,"$7,880 ","1,202"
14,OR,CLACKAMAS,"35,601","$188,546 ","$95,785 ", $- ,"$12,427 ", $- , $- ,"$2,318 ","$78,016 ","7,455"
14,OR,CLATSOP,"4,298","$29,747 ","$15,179 ", $- ,"$1,375 ", $- , $- ,$739 ,"$12,454 ","1,196"
14,OR,COLUMBIA,"6,048","$40,816 ","$20,425 ", $- ,"$2,069 ", $- , $- ,$270 ,"$18,051 ","1,694"
14,OR,COOS,"8,427","$75,952 ","$44,914 ", $- ,"$1,819 ", $- , $- ,$368 ,"$28,851 ","2,852"
14,OR,CROOK,"2,604","$17,162 ","$9,433 ", $- ,$498 , $- , $- ,$31 ,"$7,199 ","1,064"
14,OR,CURRY,"2,999","$31,886 ","$18,819 ", $- ,$252 , $- , $- ,$97 ,"$12,718 ","1,306"
14,OR,DESCHUTES,"15,343","$96,373 ","$54,113 ", $- ,"$8,861 ", $- , $- ,$933 ,"$32,465 ","5,140"
14,OR,DOUGLAS,"13,501","$224,421 ","$105,501 ","$12,917 ","$2,739 ", $- ,$849 ,$675 ,"$101,738 ","7,009"
14,OR,GILLIAM,238,"$1,473 ","$1,037 ", $- ,$1 , $- , $- ,$1 ,$433 ,80
14,OR,GRANT,767,"$5,131 ","$2,999 ", $- ,$60 , $- , $- ,$59 ,"$2,013 ",297
14,OR,HARNEY,910,"$5,913 ","$3,177 ", $- ,$19 , $- , $- ,$97 ,"$2,621 ",335
14,OR,HOOD RIVER,"1,672","$9,896 ","$5,450 ", $- ,$368 , $- , $- ,$93 ,"$3,985 ",416
14,OR,JACKSON,"21,079","$222,878 ","$100,318 ","$5,354 ","$7,230 ", $- ,"$2,967 ","$1,663 ","$105,346 ","8,814"
14,OR,JEFFERSON,"2,212","$15,134 ","$9,800 ", $- ,$613 , $- , $- ,$40 ,"$4,681 ",707
14,OR,JOSEPHINE,"9,759","$89,711 ","$53,234 ", $- ,"$2,739 ", $- , $- ,$818 ,"$32,920 ","3,823"
14,OR,KLAMATH,"6,966","$65,767 ","$41,764 ", $- ,"$3,384 ", $- , $- ,$385 ,"$20,234 ","2,981"
14,OR,LAKE,906,"$8,312 ","$5,345 ", $- ,$203 , $- , $- ,$5 ,"$2,758 ",379
14,OR,LANE,"30,519","$238,568 ","$140,515 ", $- ,"$15,363 ", $- , $- ,"$2,252 ","$80,438 ","9,953"
14,OR,LINCOLN,"5,352","$40,789 ","$23,723 ", $- ,$700 , $- , $- ,$291 ,"$16,076 ","1,801"
14,OR,LINN,"12,248","$87,642 ","$51,727 ", $- ,"$5,018 ", $- , $- ,$569 ,"$30,329 ","3,320"
14,OR,MALHEUR,"2,472","$14,167 ","$6,485 ", $- ,$643 , $- , $- ,$99 ,"$6,941 ",652
14,OR,MARION,"25,086","$159,023 ","$87,365 ", $- ,"$9,706 ", $- , $- ,"$2,134 ","$59,817 ","6,038"
14,OR,MORROW,"1,078","$6,986 ","$3,407 ", $- ,$108 , $- , $- ,$495 ,"$2,976 ",321
14,OR,MULTNOMAH,"44,378","$390,044 ","$135,578 ",$853 ,"$31,049 ", $- ,"$31,781 ","$4,555 ","$186,229 ","12,494"
14,OR,POLK,"7,521","$44,240 ","$23,696 ", $- ,"$3,167 ", $- , $- ,$484 ,"$16,893 ","1,629"
14,OR,SHERMAN,287,"$1,726 ",$931 , $- ,$66 , $- , $- ,$3 ,$725 ,89
14,OR,TILLAMOOK,"2,499","$22,292 ","$13,052 ", $- ,$414 , $- , $- ,$179 ,"$8,646 ",900
14,OR,UMATILLA,"6,073","$46,997 ","$24,013 ", $- ,"$1,456 ", $- , $- ,$168 ,"$21,359 ","2,199"
14,OR,UNION,"2,507","$20,505 ","$10,251 ", $- ,"$1,074 ", $- , $- ,$196 ,"$8,983 ","1,035"
14,OR,WALLOWA,870,"$6,710 ","$4,040 ", $- ,$47 , $- , $- ,$68 ,"$2,555 ",351
14,OR,WASCO,"3,071","$16,744 ","$8,969 ", $- ,$510 , $- , $- ,$82 ,"$7,184 ",866
14,OR,WASHINGTON,"36,207","$218,316 ","$106,769 ", $- ,"$20,610 ", $- , $- ,"$2,221 ","$88,716 ","8,189"
14,OR,WHEELER,225,"$1,014 ",$610 , $- ,$1 , $- , $- ,$2 ,$402 ,74
14,OR,YAMHILL,"9,841","$52,272 ","$28,505 ", $- ,"$3,265 ", $- , $- ,$489 ,"$20,013 ","1,970"
14,OR,,,,,,,,,,,
14,OR,OREGON (Totals),"331,632","$2,542,834 ","$1,282,449 ","$19,124 ","$142,348 ", $- ,"$35,597 ","$23,413 ","$1,039,903 ","99,502"
14,OR,,,,,,,,,,,
14,OR,CONG. DIST (01),"59,286","$357,627 ","$177,400 ", $- ,"$28,816 ", $- , $- ,"$4,301 ","$147,110 ","13,784"
14,OR,CONG. DIST (02),"77,242","$630,535 ","$331,430 ","$5,323 ","$26,909 ", $- ,"$2,967 ","$5,041 ","$258,866 ","28,943"
14,OR,CONG. DIST (03),"50,532","$417,900 ","$151,790 ",$853 ,"$32,415 ", $- ,"$31,781 ","$4,491 ","$196,571 ","13,591"
14,OR,CONG. DIST (04),"76,724","$720,833 ","$397,860 ","$12,948 ","$29,859 ", $- ,$849 ,"$4,653 ","$274,662 ","27,003"
14,OR,CONG. DIST (05),"67,849","$415,939 ","$223,970 ", $- ,"$24,349 ", $- , $- ,"$4,927 ","$162,693 ","16,181"
14,OR,,,,,,,,,,,
14,OR,OREGON (Totals),"331,632","$2,542,834 ","$1,282,449 ","$19,124 ","$142,348 ", $- ,"$35,597 ","$23,413 ","$1,039,903 ","99,502"
