ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,IN,ADAMS,"1,773","$7,168 ","$3,445 ", $- ,$387 , $- , $- ,$41 ,"$3,294 ",476
15,IN,ALLEN,"23,236","$154,023 ","$60,349 ", $- ,"$9,147 ", $- ,$848 ,"$1,432 ","$82,246 ","7,391"
15,IN,BARTHOLOMEW,"5,414","$27,170 ","$13,700 ", $- ,"$1,384 ", $- , $- ,$249 ,"$11,838 ","1,252"
15,IN,BENTON,684,"$3,605 ","$1,426 ", $- ,$143 , $- , $- ,$201 ,"$1,835 ",178
15,IN,BLACKFORD,"1,123","$7,988 ","$4,034 ", $- ,$209 , $- , $- ,$25 ,"$3,721 ",404
15,IN,BOONE,"3,791","$17,343 ","$8,546 ", $- ,$893 , $- , $- ,$367 ,"$7,537 ",788
15,IN,BROWN,"1,425","$7,887 ","$2,766 ", $- ,$262 , $- , $- ,$55 ,"$4,804 ",492
15,IN,CARROLL,"1,942","$5,865 ","$2,727 ", $- ,$262 , $- , $- ,$87 ,"$2,789 ",366
15,IN,CASS,"3,341","$17,404 ","$9,231 ", $- ,$533 , $- , $- ,$127 ,"$7,514 ",867
15,IN,CLARK,"9,089","$63,193 ","$26,222 ", $- ,"$3,509 ", $- , $- ,$280 ,"$33,181 ","2,948"
15,IN,CLAY,"2,341","$12,993 ","$6,347 ", $- ,$804 , $- , $- ,$78 ,"$5,764 ",680
15,IN,CLINTON,"2,496","$9,734 ","$4,623 ", $- ,$306 , $- , $- ,$48 ,"$4,757 ",438
15,IN,CRAWFORD,932,"$6,251 ","$2,673 ", $- ,$248 , $- , $- ,$23 ,"$3,307 ",317
15,IN,DAVIESS,"1,922","$11,387 ","$6,052 ", $- ,$348 , $- , $- ,$262 ,"$4,724 ",552
15,IN,DEARBORN,"4,209","$22,265 ","$9,760 ", $- ,$838 , $- , $- ,$161 ,"$11,506 ","1,333"
15,IN,DECATUR,"1,836","$9,344 ","$3,679 ", $- ,$418 , $- , $- ,$75 ,"$5,172 ",506
