Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
14,OH,ADAMS,"1,997","$18,196 ","$8,478 ", $- ,$537 , $- , $- ,$49 ,"$9,132 ",758
14,OH,ALLEN,"8,313","$39,066 ","$21,949 ", $- ,"$2,527 ", $- , $- ,$262 ,"$14,328 ","1,817"
14,OH,ASHLAND,"3,969","$23,955 ","$11,167 ", $- ,"$1,533 ", $- , $- ,$133 ,"$11,122 ","1,277"
14,OH,ASHTABULA,"9,007","$57,721 ","$26,797 ", $- ,"$2,154 ", $- , $- ,$632 ,"$28,138 ","2,987"
14,OH,ATHENS,"4,030","$34,316 ","$16,507 ", $- ,"$2,913 ", $- , $- ,$255 ,"$14,641 ","1,298"
14,OH,AUGLAIZE,"4,194","$13,436 ","$7,974 ", $- ,$793 , $- , $- ,$69 ,"$4,600 ",789
14,OH,BELMONT,"6,314","$28,407 ","$15,341 ", $- ,$856 , $- , $- ,$312 ,"$11,897 ","1,726"
14,OH,BROWN,"3,733","$23,612 ","$9,687 ", $- ,$881 , $- , $- ,$137 ,"$12,907 ","1,253"
14,OH,BUTLER,"26,232","$134,023 ","$61,218 ", $- ,"$10,005 ", $- , $- ,"$1,798 ","$61,001 ","6,039"
14,OH,CARROLL,"2,429","$9,968 ","$4,404 ", $- ,$375 , $- , $- ,$109 ,"$5,080 ",717
14,OH,CHAMPAIGN,"3,150","$15,303 ","$7,382 ", $- ,$985 , $- , $- ,$285 ,"$6,651 ",659
14,OH,CLARK,"13,470","$73,068 ","$38,570 ", $- ,"$3,821 ", $- , $- ,$669 ,"$30,008 ","3,156"
14,OH,CLERMONT,"16,148","$86,969 ","$36,505 ", $- ,"$5,467 ", $- , $- ,"$1,288 ","$43,709 ","4,232"
14,OH,CLINTON,"3,426","$24,817 ","$11,866 ", $- ,"$1,262 ", $- , $- ,$306 ,"$11,383 ",949
14,OH,COLUMBIANA,"9,217","$55,268 ","$29,254 ", $- ,"$2,627 ", $- , $- ,$331 ,"$23,055 ","3,094"
14,OH,COSHOCTON,"3,062","$14,488 ","$7,874 ", $- ,$516 , $- , $- ,$318 ,"$5,780 ",959
14,OH,CRAWFORD,"4,117","$19,675 ","$10,387 ", $- ,$848 , $- , $- ,$115 ,"$8,325 ","1,079"
14,OH,CUYAHOGA,"80,200","$3,176,317 ","$226,858 ","$6,169 ","$42,923 ", $- ,"$2,536,700 ","$7,643 ","$356,025 ","23,165"
14,OH,DARKE,"3,796","$20,096 ","$9,866 ", $- ,$817 , $- , $- ,$284 ,"$9,129 ",911
14,OH,DEFIANCE,"2,805","$15,402 ","$9,529 ", $- ,$887 , $- , $- ,$118 ,"$4,867 ",740
14,OH,DELAWARE,"12,142","$35,806 ","$19,557 ", $- ,"$3,472 ", $- , $- ,$994 ,"$11,783 ","1,768"
14,OH,ERIE,"7,769","$41,944 ","$22,716 ", $- ,"$1,437 ", $- , $- ,$344 ,"$17,447 ","2,200"
14,OH,FAIRFIELD,"12,753","$64,200 ","$30,294 ", $- ,"$4,614 ", $- , $- ,$953 ,"$28,340 ","3,395"
14,OH,FAYETTE,"2,332","$15,136 ","$5,939 ", $- ,$588 , $- , $- ,$131 ,"$8,478 ",648
14,OH,FRANKLIN,"70,589","$399,322 ","$185,674 ",$685 ,"$43,850 ", $- ,"$1,073 ","$5,214 ","$162,826 ","18,949"
