ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
14,IN,ADAMS,"1,821","$6,419 ","$3,078 ", $- ,$375 , $- , $- ,$83 ,"$2,882 ",459
14,IN,ALLEN,"23,647","$145,011 ","$60,718 ", $- ,"$11,057 ", $- ,$757 ,"$1,216 ","$71,262 ","7,087"
14,IN,BARTHOLOMEW,"5,530","$26,003 ","$13,462 ", $- ,"$1,609 ", $- , $- ,$302 ,"$10,630 ","1,214"
14,IN,BENTON,688,"$3,035 ","$1,164 ", $- ,$126 , $- , $- ,$10 ,"$1,735 ",173
14,IN,BLACKFORD,"1,142","$8,055 ","$3,921 ", $- ,$254 , $- , $- ,$2 ,"$3,877 ",400
14,IN,BOONE,"3,790","$15,645 ","$7,887 ", $- ,"$1,119 ", $- , $- ,$233 ,"$6,407 ",777
14,IN,BROWN,"1,448","$7,610 ","$2,683 ", $- ,$298 , $- , $- ,$36 ,"$4,593 ",480
14,IN,CARROLL,"1,941","$5,645 ","$2,743 ", $- ,$263 , $- , $- ,$82 ,"$2,558 ",377
14,IN,CASS,"3,353","$16,576 ","$8,767 ", $- ,$556 , $- , $- ,$179 ,"$7,074 ",880
14,IN,CLARK,"9,216","$60,440 ","$26,017 ", $- ,"$3,667 ", $- , $- ,$234 ,"$30,523 ","2,926"
14,IN,CLAY,"2,353","$11,708 ","$6,339 ", $- ,$726 , $- , $- ,$185 ,"$4,458 ",684
14,IN,CLINTON,"2,527","$9,833 ","$4,821 ", $- ,$365 , $- , $- ,$22 ,"$4,624 ",451
14,IN,CRAWFORD,951,"$6,668 ","$2,735 ", $- ,$310 , $- , $- ,$5 ,"$3,617 ",317
14,IN,DAVIESS,"1,962","$10,846 ","$6,231 ", $- ,$420 , $- , $- ,$194 ,"$4,001 ",548
14,IN,DEARBORN,"4,270","$22,234 ","$9,420 ", $- ,"$1,290 ", $- , $- ,$155 ,"$11,369 ","1,308"
14,IN,DECATUR,"1,863","$8,408 ","$3,862 ", $- ,$469 , $- , $- ,$24 ,"$4,052 ",488
14,IN,DE KALB,"2,829","$17,979 ","$9,543 ", $- ,$601 , $- , $- ,$175 ,"$7,659 ",919
14,IN,DELAWARE,"8,892","$50,204 ","$23,459 ", $- ,"$2,962 ", $- , $- ,$404 ,"$23,379 ","2,610"
14,IN,DUBOIS,"2,953","$10,719 ","$5,546 ", $- ,$756 , $- , $- ,$280 ,"$4,136 ",789
14,IN,ELKHART,"11,185","$49,004 ","$26,415 ", $- ,"$2,658 ", $- , $- ,$276 ,"$19,654 ","3,437"
14,IN,FAYETTE,"2,061","$11,202 ","$5,198 ", $- ,$326 , $- , $- ,$14 ,"$5,665 ",591
14,IN,FLOYD,"6,742","$34,431 ","$16,368 ", $- ,"$2,088 ", $- ,$216 ,$163 ,"$15,596 ","1,795"
14,IN,FOUNTAIN,"1,370","$9,845 ","$3,588 ", $- ,$316 , $- , $- ,$52 ,"$5,889 ",426
14,IN,FRANKLIN,"1,514","$7,756 ","$3,195 ", $- ,$281 , $- , $- ,$39 ,"$4,241 ",515
14,IN,FULTON,"1,667","$8,331 ","$3,506 ", $- ,$295 , $- , $- ,$73 ,"$4,457 ",544
14,IN,GIBSON,"2,448","$11,007 ","$6,194 ", $- ,$618 , $- , $- ,$170 ,"$4,025 ",762
14,IN,GRANT,"5,467","$93,691 ","$30,623 ",$315 ,"$2,517 ", $- ,"$1,798 ",$176 ,"$58,263 ","2,800"
14,IN,GREENE,"3,253","$17,428 ","$9,924 ", $- ,$781 , $- , $- ,$234 ,"$6,490 ",839
14,IN,HAMILTON,"17,110","$71,507 ","$39,063 ", $- ,"$8,082 ", $- , $- ,"$1,203 ","$23,159 ","2,726"
14,IN,HANCOCK,"5,871","$36,182 ","$20,930 ", $- ,"$2,696 ", $- , $- ,$868 ,"$11,687 ","1,295"
14,IN,HARRISON,"3,014","$20,757 ","$9,892 ", $- ,"$1,051 ", $- , $- ,$66 ,"$9,747 ","1,040"
14,IN,HENDRICKS,"13,347","$57,696 ","$29,422 ", $- ,"$4,221 ", $- , $- ,$443 ,"$23,610 ","2,603"
14,IN,HENRY,"3,878","$20,581 ","$11,006 ", $- ,$832 , $- , $- ,$170 ,"$8,573 ",927
14,IN,HOWARD,"7,510","$39,801 ","$24,113 ", $- ,"$2,615 ", $- , $- ,$386 ,"$12,687 ","1,836"
14,IN,HUNTINGTON,"2,691","$18,610 ","$9,396 ", $- ,$858 , $- , $- ,$202 ,"$8,154 ",933
14,IN,JACKSON,"2,907","$15,056 ","$7,340 ", $- ,$896 , $- , $- ,$163 ,"$6,657 ",728
14,IN,JASPER,"2,525","$9,682 ","$5,148 ", $- ,$608 , $- , $- ,$104 ,"$3,823 ",543
14,IN,JAY,"1,717","$7,660 ","$3,527 ", $- ,$151 , $- , $- ,$87 ,"$3,895 ",493
14,IN,JEFFERSON,"2,668","$14,080 ","$7,132 ", $- ,$461 , $- , $- ,$112 ,"$6,375 ",787
14,IN,JENNINGS,"2,185","$11,995 ","$6,248 ", $- ,$194 , $- , $- ,$141 ,"$5,411 ",530
14,IN,JOHNSON,"11,865","$65,687 ","$31,646 ", $- ,"$5,982 ", $- , $- ,$524 ,"$27,535 ","2,717"
14,IN,KNOX,"2,833","$17,305 ","$10,023 ", $- ,$677 , $- , $- ,$225 ,"$6,379 ",931
