Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
14,KS,ALLEN,"1,276","$5,655 ","$2,732 ", $- ,$192 , $- , $- ,$51 ,"$2,681 ",296
14,KS,ANDERSON,662,"$3,001 ","$1,447 ", $- ,$89 , $- , $- ,$12 ,"$1,453 ",172
14,KS,ATCHISON,"1,320","$7,726 ","$3,468 ", $- ,$407 , $- , $- ,$94 ,"$3,757 ",346
14,KS,BARBER,371,"$1,464 ",$814 , $- ,$32 , $- , $- ,$7 ,$611 ,120
14,KS,BARTON,"2,062","$8,164 ","$4,599 ", $- ,$334 , $- , $- ,$52 ,"$3,179 ",609
14,KS,BOURBON,"1,370","$5,529 ","$2,840 ",$1 ,$182 , $- , $- ,$30 ,"$2,476 ",377
14,KS,BROWN,979,"$4,810 ","$2,500 ", $- ,$66 , $- , $- ,$14 ,"$2,230 ",235
14,KS,BUTLER,"5,849","$29,003 ","$13,331 ", $- ,"$2,268 ", $- , $- ,$362 ,"$13,042 ","1,275"
14,KS,CHASE,284,"$1,231 ",$570 , $- ,$25 , $- , $- ,$91 ,$545 ,59
14,KS,CHAUTAUQUA,412,"$1,539 ",$687 , $- ,$29 , $- , $- ,$4 ,$819 ,97
14,KS,CHEROKEE,"1,818","$8,292 ","$4,889 ", $- ,$465 , $- , $- ,$36 ,"$2,902 ",468
14,KS,CHEYENNE,214,$717 ,$445 , $- , $- , $- , $- ,$14 ,$259 ,58
14,KS,CLARK,178,$927 ,$454 , $- ,$46 , $- , $- ,$16 ,$410 ,64
14,KS,CLAY,"1,026","$7,774 ","$4,958 ", $- ,$756 , $- , $- ,$106 ,"$1,954 ",318
14,KS,CLOUD,921,"$4,128 ","$2,497 ", $- ,$176 , $- , $- ,$16 ,"$1,439 ",230
14,KS,COFFEY,716,"$4,128 ","$2,203 ", $- ,$215 , $- , $- ,$29 ,"$1,681 ",200
14,KS,COMANCHE,172,$634 ,$256 , $- ,$4 , $- , $- ,$25 ,$349 ,46
14,KS,COWLEY,"2,997","$14,388 ","$6,659 ", $- ,"$1,089 ", $- , $- ,$88 ,"$6,553 ",745
14,KS,CRAWFORD,"2,721","$12,494 ","$7,235 ", $- ,"$1,553 ", $- , $- ,$65 ,"$3,642 ",572
14,KS,DECATUR,268,$942 ,$383 , $- ,$20 , $- , $- ,$14 ,$525 ,76
