Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,KS,ALLEN,"1,257","$5,513 ","$2,611 ", $- ,$125 , $- , $- ,$154 ,"$2,624 ",290
15,KS,ANDERSON,659,"$2,918 ","$1,384 ", $- ,$121 , $- , $- ,$8 ,"$1,405 ",177
15,KS,ATCHISON,"1,306","$8,574 ","$3,557 ", $- ,$421 , $- , $- ,$64 ,"$4,532 ",347
15,KS,BARBER,363,"$1,934 ",$789 , $- ,$20 , $- , $- ,$113 ,"$1,013 ",123
15,KS,BARTON,"2,024","$8,301 ","$4,163 ", $- ,$372 , $- , $- ,$105 ,"$3,660 ",602
15,KS,BOURBON,"1,347","$5,948 ","$2,697 ",$172 ,$186 , $- , $- ,$254 ,"$2,639 ",369
15,KS,BROWN,975,"$4,747 ","$2,485 ", $- ,$118 , $- , $- ,$42 ,"$2,103 ",221
15,KS,BUTLER,"5,789","$30,459 ","$13,909 ", $- ,"$1,978 ", $- , $- ,$322 ,"$14,250 ","1,266"
15,KS,CHASE,281,"$1,006 ",$530 , $- ,$26 , $- , $- ,$7 ,$443 ,58
15,KS,CHAUTAUQUA,399,"$1,976 ",$682 , $- ,$24 , $- , $- ,$59 ,"$1,211 ",101
15,KS,CHEROKEE,"1,790","$8,218 ","$4,614 ", $- ,$369 , $- , $- ,$102 ,"$3,133 ",497
15,KS,CHEYENNE,205,$644 ,$381 , $- ,$10 , $- , $- ,$4 ,$248 ,57
15,KS,CLARK,175,$893 ,$487 , $- ,$46 , $- , $- ,$2 ,$357 ,57
15,KS,CLAY,"1,023","$7,885 ","$4,984 ", $- ,$621 , $- , $- ,$3 ,"$2,277 ",321
15,KS,CLOUD,905,"$4,093 ","$2,240 ", $- ,$195 , $- , $- ,$92 ,"$1,566 ",218
15,KS,COFFEY,709,"$3,730 ","$1,952 ", $- ,$170 , $- , $- ,$2 ,"$1,606 ",201
15,KS,COMANCHE,168,$517 ,$239 , $- ,$15 , $- , $- ,$14 ,$249 ,44
15,KS,COWLEY,"2,954","$15,859 ","$6,554 ", $- ,"$1,034 ", $- , $- ,$231 ,"$8,040 ",763
15,KS,CRAWFORD,"2,678","$13,125 ","$7,330 ", $- ,"$1,444 ", $- , $- ,$223 ,"$4,129 ",575
15,KS,DECATUR,259,"$1,237 ",$413 , $- ,$52 , $- , $- ,$36 ,$736 ,76
15,KS,DICKINSON,"2,259","$18,498 ","$10,736 ", $- ,"$1,716 ", $- , $- ,$70 ,"$5,976 ",700
15,KS,DONIPHAN,654,"$3,512 ","$1,482 ", $- ,$123 , $- , $- ,$50 ,"$1,856 ",197
15,KS,DOUGLAS,"6,632","$35,253 ","$16,122 ", $- ,"$5,587 ", $- , $- ,$371 ,"$13,173 ","1,525"
15,KS,EDWARDS,266,"$1,238 ",$552 , $- ,$229 , $- , $- ,$2 ,$456 ,89
15,KS,ELK,282,"$2,109 ","$1,096 ", $- ,$39 , $- , $- ,$6 ,$968 ,101
15,KS,ELLIS,"1,686","$7,972 ","$3,533 ", $- ,$692 , $- , $- ,$96 ,"$3,652 ",594
15,KS,ELLSWORTH,578,"$3,134 ","$1,216 ", $- ,$117 , $- , $- ,$48 ,"$1,753 ",170
15,KS,FINNEY,"1,501","$5,303 ","$2,433 ", $- ,$320 , $- , $- ,$183 ,"$2,367 ",299
15,KS,FORD,"1,269","$7,441 ","$3,236 ", $- ,$409 , $- , $- ,$90 ,"$3,706 ",488
15,KS,FRANKLIN,"2,022","$11,352 ","$5,004 ", $- ,$725 , $- , $- ,$133 ,"$5,491 ",542
15,KS,GEARY,"5,738","$61,838 ","$35,603 ", $- ,"$11,645 ", $- , $- ,$378 ,"$14,213 ","1,834"
15,KS,GOVE,187,$580 ,$385 , $- ,$25 , $- , $- ,$1 ,$169 ,67
15,KS,GRAHAM,208,$871 ,$408 , $- ,$6 , $- , $- ,$2 ,$455 ,61
15,KS,GRANT,294,"$1,351 ",$558 , $- ,$130 , $- , $- ,$40 ,$623 ,40
15,KS,GRAY,245,$882 ,$406 , $- ,$16 , $- , $- ,$10 ,$450 ,83
15,KS,GREELEY,89,$172 ,$107 , $- ,$18 , $- , $- ,$0 ,$47 ,12
15,KS,GREENWOOD,677,"$3,781 ","$1,881 ", $- ,$58 , $- , $- ,$5 ,"$1,838 ",173
15,KS,HAMILTON,176,$590 ,$223 , $- ,$5 , $- , $- ,$6 ,$355 ,35
15,KS,HARPER,486,"$2,030 ",$564 , $- ,$33 , $- , $- ,$1 ,"$1,432 ",105
15,KS,HARVEY,"2,533","$11,807 ","$5,484 ", $- ,$690 , $- , $- ,$186 ,"$5,447 ",528
15,KS,HASKELL,172,$622 ,$377 , $- ,$56 , $- , $- ,$0 ,$189 ,35
15,KS,HODGEMAN,167,$557 ,$300 , $- ,$9 , $- , $- ,$8 ,$239 ,46
15,KS,JACKSON,"1,088","$7,906 ","$4,188 ", $- ,$280 , $- , $- ,$45 ,"$3,392 ",380
15,KS,JEFFERSON,"1,829","$14,626 ","$6,004 ", $- ,$479 , $- , $- ,$91 ,"$8,051 ",556
15,KS,JEWELL,263,"$1,629 ",$761 , $- ,$71 , $- , $- ,$2 ,$794 ,97
15,KS,JOHNSON,"35,516","$162,693 ","$81,842 ", $- ,"$15,083 ", $- , $- ,"$4,145 ","$61,623 ","6,757"
15,KS,KEARNY,234,$770 ,$394 , $- ,$7 , $- , $- ,$28 ,$341 ,34
15,KS,KINGMAN,677,"$3,287 ","$1,092 ", $- ,$71 , $- , $- ,$1 ,"$2,123 ",186
15,KS,KIOWA,201,$789 ,$346 , $- ,$33 , $- , $- ,$45 ,$364 ,39
15,KS,LABETTE,"1,768","$7,609 ","$3,789 ", $- ,$262 , $- , $- ,$50 ,"$3,509 ",429
15,KS,LANE,161,$467 ,$252 , $- , $- , $- , $- ,$37 ,$178 ,42
15,KS,LEAVENWORTH,"11,023","$134,750 ","$51,328 ",$566 ,"$9,518 ", $- ,"$9,437 ",$588 ,"$63,313 ","3,612"
15,KS,LINCOLN,307,"$1,750 ",$666 , $- ,$68 , $- , $- ,$3 ,"$1,014 ",97
15,KS,LINN,824,"$6,650 ","$3,514 ", $- ,$103 , $- , $- ,$49 ,"$2,984 ",306
15,KS,LOGAN,228,$823 ,$495 , $- ,$13 , $- , $- ,$2 ,$313 ,69
15,KS,LYON,"2,275","$12,806 ","$6,324 ", $- ,$763 , $- , $- ,$124 ,"$5,596 ",637
15,KS,MCPHERSON,"2,021","$8,776 ","$3,793 ", $- ,$532 , $- , $- ,$164 ,"$4,287 ",483
15,KS,MARION,804,"$4,609 ","$2,010 ", $- ,$222 , $- , $- ,$58 ,"$2,320 ",219
15,KS,MARSHALL,981,"$4,582 ","$2,467 ", $- ,$177 , $- , $- ,$17 ,"$1,920 ",275
15,KS,MEADE,283,"$1,240 ",$534 , $- ,$31 , $- , $- ,$11 ,$663 ,82
15,KS,MIAMI,"2,442","$11,531 ","$5,967 ", $- ,$530 , $- , $- ,$124 ,"$4,911 ",712
15,KS,MITCHELL,490,"$1,883 ",$880 , $- ,$77 , $- , $- ,$68 ,$858 ,140
15,KS,MONTGOMERY,"2,950","$13,310 ","$7,429 ", $- ,$518 , $- , $- ,$238 ,"$5,126 ",684
15,KS,MORRIS,594,"$4,916 ","$2,663 ", $- ,$338 , $- , $- ,$49 ,"$1,866 ",201
15,KS,MORTON,176,$746 ,$396 , $- , $- , $- , $- ,$194 ,$156 ,29
15,KS,NEMAHA,802,"$3,301 ","$1,590 ", $- ,$75 , $- , $- ,$119 ,"$1,518 ",208
15,KS,NEOSHO,"1,296","$6,887 ","$3,234 ", $- ,$264 , $- , $- ,$49 ,"$3,340 ",355
15,KS,NESS,261,$852 ,$389 , $- ,$27 , $- , $- ,$6 ,$429 ,88
15,KS,NORTON,389,"$1,799 ","$1,026 ", $- ,$56 , $- , $- ,$29 ,$688 ,130
15,KS,OSAGE,"1,535","$12,241 ","$5,612 ", $- ,$377 , $- , $- ,$74 ,"$6,178 ",604
15,KS,OSBORNE,307,"$1,361 ",$748 , $- ,$57 , $- , $- ,$15 ,$542 ,87
15,KS,OTTAWA,476,"$3,276 ","$1,492 ", $- ,$127 , $- , $- ,$148 ,"$1,509 ",142
15,KS,PAWNEE,550,"$2,890 ","$1,263 ", $- ,$73 , $- , $- ,$27 ,"$1,527 ",179
15,KS,PHILLIPS,425,"$2,546 ","$1,243 ", $- ,$45 , $- , $- ,$16 ,"$1,242 ",176
15,KS,POTTAWATOMIE,"1,622","$11,915 ","$5,096 ", $- ,$985 , $- , $- ,$70 ,"$5,764 ",550
15,KS,PRATT,726,"$2,398 ","$1,168 ", $- ,$92 , $- , $- ,$25 ,"$1,113 ",145
15,KS,RAWLINS,236,$565 ,$247 , $- , $- , $- , $- ,$103 ,$215 ,52
15,KS,RENO,"5,159","$26,817 ","$11,422 ", $- ,"$1,221 ", $- , $- ,$442 ,"$13,732 ","1,455"
15,KS,REPUBLIC,509,"$1,923 ",$947 , $- ,$71 , $- , $- ,$11 ,$894 ,118
15,KS,RICE,852,"$3,110 ","$1,501 ", $- ,$119 , $- , $- ,$3 ,"$1,488 ",199
15,KS,RILEY,"5,668","$47,418 ","$23,546 ", $- ,"$13,384 ", $- , $- ,$559 ,"$9,928 ","1,298"
15,KS,ROOKS,453,"$2,827 ","$1,326 ", $- ,$76 , $- , $- ,$68 ,"$1,356 ",148
15,KS,RUSH,308,"$1,346 ",$557 , $- ,$22 , $- , $- ,$3 ,$764 ,137
