Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
14,MN,AITKIN,"1,736","$16,258 ","$7,647 ", $- ,$246 , $- , $- ,$133 ,"$8,232 ",939
14,MN,ANOKA,"23,368","$144,032 ","$65,941 ", $- ,"$10,238 ", $- , $- ,"$1,399 ","$66,454 ","7,165"
14,MN,BECKER,"2,985","$22,531 ","$11,063 ", $- ,$537 , $- , $- ,$179 ,"$10,752 ","1,196"
14,MN,BELTRAMI,"3,252","$26,997 ","$15,476 ", $- ,"$1,270 ", $- , $- ,$151 ,"$10,099 ","1,319"
14,MN,BENTON,"3,362","$30,761 ","$10,504 ", $- ,$669 , $- , $- ,$114 ,"$19,473 ","1,488"
14,MN,BIG STONE,476,"$4,034 ","$2,004 ", $- ,$78 , $- , $- ,$65 ,"$1,887 ",261
14,MN,BLUE EARTH,"4,603","$25,592 ","$13,040 ", $- ,"$2,664 ", $- , $- ,$268 ,"$9,619 ","1,237"
14,MN,BROWN,"1,844","$14,085 ","$8,390 ", $- ,$609 , $- , $- ,$200 ,"$4,886 ",847
14,MN,CARLTON,"3,356","$24,039 ","$14,514 ", $- ,"$1,071 ", $- , $- ,$131 ,"$8,322 ",977
14,MN,CARVER,"4,964","$20,401 ","$10,071 ", $- ,"$1,830 ", $- , $- ,$288 ,"$8,212 ","1,092"
14,MN,CASS,"3,355","$28,074 ","$14,183 ", $- ,$395 , $- , $- ,$219 ,"$13,277 ","1,523"
14,MN,CHIPPEWA,849,"$6,750 ","$2,819 ", $- ,$104 , $- , $- ,$59 ,"$3,768 ",516
14,MN,CHISAGO,"4,348","$27,204 ","$14,861 ", $- ,"$2,057 ", $- , $- ,$246 ,"$10,040 ","1,113"
14,MN,CLAY,"4,304","$35,598 ","$13,807 ", $- ,"$1,840 ", $- , $- ,$289 ,"$19,662 ","1,684"
14,MN,CLEARWATER,802,"$7,532 ","$3,672 ", $- ,$110 , $- , $- ,$61 ,"$3,688 ",406
14,MN,COOK,512,"$2,895 ","$1,732 ", $- ,$30 , $- , $- ,$47 ,"$1,086 ",110
14,MN,COTTONWOOD,821,"$5,655 ","$2,816 ", $- ,$51 , $- , $- ,$14 ,"$2,774 ",354
14,MN,CROW WING,"5,797","$55,907 ","$30,069 ", $- ,"$1,877 ", $- , $- ,$482 ,"$23,479 ","2,901"
14,MN,DAKOTA,"27,550","$174,948 ","$81,419 ", $- ,"$14,380 ", $- , $- ,"$1,919 ","$77,230 ","7,126"
14,MN,DODGE,"1,221","$6,730 ","$3,740 ", $- ,$317 , $- , $- ,$45 ,"$2,629 ",374
14,MN,DOUGLAS,"3,260","$24,995 ","$13,467 ", $- ,$659 , $- , $- ,$161 ,"$10,707 ","1,514"
14,MN,FARIBAULT,"1,292","$8,483 ","$4,024 ", $- ,$402 , $- , $- ,$153 ,"$3,903 ",413
14,MN,FILLMORE,"1,560","$9,083 ","$5,269 ", $- ,$414 , $- , $- ,$78 ,"$3,322 ",468
14,MN,FREEBORN,"2,628","$18,730 ","$8,308 ", $- ,$465 , $- , $- ,$224 ,"$9,733 ","1,023"
14,MN,GOODHUE,"3,994","$21,168 ","$9,652 ", $- ,"$1,105 ", $- , $- ,$377 ,"$10,034 ","1,001"
