Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,MO,ADAIR,"1,386","$10,236 ","$4,762 ", $- ,$502 , $- , $- ,$45 ,"$4,927 ",585
15,MO,ANDREW,"1,394","$6,632 ","$3,059 ", $- ,$234 , $- , $- ,$108 ,"$3,232 ",419
15,MO,ATCHISON,531,"$2,489 ","$1,215 ", $- ,$46 , $- , $- ,$60 ,"$1,169 ",139
15,MO,AUDRAIN,"1,896","$16,161 ","$7,072 ", $- ,$355 , $- , $- ,$24 ,"$8,709 ",966
15,MO,BARRY,"2,951","$20,648 ","$10,612 ", $- ,$377 , $- , $- ,$221 ,"$9,439 ","1,143"
15,MO,BARTON,"1,046","$5,179 ","$2,759 ", $- ,$257 , $- , $- ,$13 ,"$2,150 ",309
15,MO,BATES,"1,407","$11,020 ","$5,477 ", $- ,$338 , $- , $- ,$479 ,"$4,726 ",417
15,MO,BENTON,"2,419","$24,867 ","$12,916 ", $- ,$277 , $- , $- ,$124 ,"$11,549 ","1,115"
15,MO,BOLLINGER,"1,105","$7,758 ","$3,953 ", $- ,$159 , $- , $- ,$47 ,"$3,600 ",376
15,MO,BOONE,"10,829","$117,544 ","$39,114 ","$4,692 ","$10,152 ", $- ,"$5,052 ",$876 ,"$57,659 ","3,719"
15,MO,BUCHANAN,"7,424","$43,734 ","$21,560 ", $- ,"$1,932 ", $- , $- ,$309 ,"$19,933 ","2,110"
15,MO,BUTLER,"4,007","$52,300 ","$21,781 ",$57 ,"$1,169 ", $- ,"$1,246 ",$126 ,"$27,921 ","1,962"
15,MO,CALDWELL,840,"$5,598 ","$2,889 ", $- ,$162 , $- , $- ,$83 ,"$2,464 ",332
15,MO,CALLAWAY,"4,226","$32,398 ","$15,179 ", $- ,"$1,064 ", $- , $- ,$98 ,"$16,057 ","1,452"
15,MO,CAMDEN,"4,610","$33,652 ","$17,024 ", $- ,$901 , $- , $- ,$185 ,"$15,542 ","1,729"
15,MO,CAPE GIRARDEAU,"6,376","$39,183 ","$20,751 ", $- ,"$2,978 ", $- , $- ,$432 ,"$15,022 ","1,921"
15,MO,CARROLL,826,"$5,460 ","$2,951 ", $- ,$159 , $- , $- ,$25 ,"$2,325 ",286
15,MO,CARTER,548,"$7,344 ","$3,456 ", $- ,$351 , $- , $- ,$53 ,"$3,485 ",299
15,MO,CASS,"9,530","$52,879 ","$26,833 ", $- ,"$3,442 ", $- , $- ,$237 ,"$22,367 ","2,387"
15,MO,CEDAR,"1,467","$11,090 ","$5,703 ", $- ,$200 , $- , $- ,$28 ,"$5,160 ",565
15,MO,CHARITON,729,"$5,312 ","$2,341 ", $- ,$80 , $- , $- ,$2 ,"$2,890 ",282
15,MO,CHRISTIAN,"7,325","$37,416 ","$22,573 ", $- ,"$2,992 ", $- , $- ,$594 ,"$11,257 ","2,024"
15,MO,CLARK,576,"$4,130 ","$1,737 ", $- ,$112 , $- , $- ,$35 ,"$2,247 ",207
15,MO,CLAY,"19,954","$108,326 ","$55,426 ", $- ,"$7,792 ", $- , $- ,"$1,348 ","$43,761 ","4,546"
15,MO,CLINTON,"2,150","$14,567 ","$7,669 ", $- ,$401 , $- , $- ,$215 ,"$6,281 ",723
15,MO,COLE,"7,243","$40,065 ","$20,463 ", $- ,"$2,283 ", $- ,$34 ,$424 ,"$16,861 ","2,008"
15,MO,COOPER,"1,258","$13,058 ","$5,524 ", $- ,$460 , $- , $- ,$58 ,"$7,016 ",584
15,MO,CRAWFORD,"2,262","$17,044 ","$8,614 ", $- ,$403 , $- , $- ,$42 ,"$7,985 ",744
15,MO,DADE,834,"$4,954 ","$2,440 ", $- ,$86 , $- , $- ,$22 ,"$2,406 ",323
15,MO,DALLAS,"1,446","$13,439 ","$7,774 ", $- ,$176 , $- , $- ,$65 ,"$5,423 ",568
